Date,ABBV,BIIB,DHR,JNJ,LLY,MRK,NVS,PFE,UNH
2021-03-26,98.47543334960938,276.6300048828125,225.15194702148438,157.7345733642578,180.8341827392578,70.1064453125,83.89749145507812,34.155311584472656,369.00177001953125
2021-03-29,99.17232513427734,276.0799865722656,225.75892639160156,158.79615783691406,181.8393096923828,70.93079376220703,83.83989715576172,34.503929138183594,371.5304870605469
2021-03-30,99.22808074951172,276.010009765625,221.89810180664062,157.8110809326172,181.0196075439453,69.71691131591797,83.52315521240234,34.02340316772461,366.1398010253906
2021-03-31,100.55682373046875,279.75,223.96780395507812,157.17990112304688,182.3077392578125,69.83467864990234,82.0450439453125,34.13646697998047,364.6793518066406
2021-04-01,100.8355712890625,278.7099914550781,223.96780395507812,155.72621154785156,180.76588439941406,69.83467864990234,82.62093353271484,34.202423095703125,359.7786560058594
2021-04-05,98.62410736083984,277.8800048828125,225.41065979003906,156.3000030517578,180.42431640625,69.75315856933594,83.76311492919922,34.18357849121094,362.826904296875
2021-04-06,97.91792297363281,271.760009765625,225.9280548095703,156.26174926757812,178.38482666015625,68.65702819824219,82.88968658447266,33.96686553955078,357.13232421875
2021-04-07,97.75995635986328,268.0199890136719,224.95291137695312,156.47216796875,177.91641235351562,68.95597839355469,82.83209991455078,33.834957122802734,358.3770446777344
2021-04-08,98.58692932128906,265.7300109863281,228.80380249023438,155.86009216308594,178.1994171142578,68.38525390625,83.4943618774414,33.8820686340332,357.6419982910156
2021-04-09,99.92497253417969,268.1700134277344,231.21182250976562,154.21511840820312,180.0340118408203,69.12808990478516,84.03186798095703,34.48509216308594,368.8253173828125
2021-04-12,100.5846939086914,262.79998779296875,233.67958068847656,154.58810424804688,177.42849731445312,69.04656219482422,83.8302993774414,34.83370590209961,368.80572509765625
2021-04-13,100.55682373046875,266.19000244140625,241.64004516601562,152.52235412597656,178.121337890625,69.23680877685547,83.129638671875,35.01272964477539,367.06109619140625
2021-04-14,99.5975112915039,265.7900085449219,236.12742614746094,152.94313049316406,178.57997131347656,69.2096176147461,83.26400756835938,35.02214813232422,368.16864013671875
2021-04-15,100.52859497070312,270.44000244140625,241.39129638671875,153.39263916015625,181.42945861816406,69.44515228271484,83.6959228515625,35.42729949951172,382.2629699707031
2021-04-16,101.48789978027344,270.30999755859375,241.85897827148438,155.16195678710938,184.6790313720703,70.17891693115234,84.48297119140625,36.341251373291016,383.2431335449219
2021-04-19,102.14624786376953,269.04998779296875,240.7942657470703,155.59228515625,185.0596160888672,70.35102844238281,84.82850646972656,36.680450439453125,382.09637451171875
