Date,AAPL,ADBE,AMD,CSCO,CTSH,CTXS,HPQ,IBM,NVDA
2013-01-16,15.543971061706543,37.880001068115234,2.7200000286102295,15.508938789367676,36.335243225097656,52.57860565185547,5.921522617340088,124.5992660522461,2.7925164699554443
2013-01-17,15.439233779907227,37.72999954223633,2.740000009536743,15.449942588806152,36.56809997558594,52.380123138427734,5.887115478515625,125.28507232666016,2.829472780227661
2013-01-18,15.356925964355469,37.97999954223633,2.4600000381469727,15.501556396484375,36.94068908691406,51.64720153808594,5.887115478515625,125.81560516357422,2.810995101928711
2013-01-22,15.50343132019043,37.95000076293945,2.450000047683716,15.39094066619873,36.4190673828125,51.58613204956055,5.935285568237305,126.85717010498047,2.797135353088379
2013-01-23,15.787221908569336,38.25,2.7300000190734863,15.206574440002441,36.21415328979492,52.56333923339844,5.852707862854004,132.44699096679688,2.80175518989563
2013-01-24,13.836590766906738,38.11000061035156,2.7899999618530273,15.501556396484375,35.82761764526367,53.006134033203125,5.852707862854004,132.25289916992188,2.8156139850616455
2013-01-25,13.510406494140625,38.31999969482422,2.8499999046325684,15.597433090209961,36.153621673583984,54.624656677246094,5.845826148986816,132.60873413085938,2.866429567337036
2013-01-28,13.81601333618164,38.2400016784668,2.819999933242798,15.531062126159668,36.2048454284668,54.51776885986328,5.856149673461914,132.58287048339844,2.9126241207122803
2013-01-29,14.075235366821289,38.52000045776367,2.740000009536743,15.324568748474121,36.279361724853516,52.47172164916992,5.670350551605225,131.9164581298828,2.8502604961395264
2013-01-30,14.031004905700684,37.939998626708984,2.6500000953674316,15.17707633972168,36.335243225097656,51.13569259643555,5.642823696136475,131.670654296875,2.845641613006592
2013-01-31,13.989851951599121,37.83000183105469,2.5999999046325684,15.16970157623291,36.409759521484375,55.853797912597656,5.680671215057373,131.37948608398438,2.831782341003418
2013-02-01,13.932415962219238,38.34000015258789,2.5999999046325684,15.36143684387207,36.78234100341797,56.518001556396484,5.663466930389404,132.7445526123047,2.8571910858154297
2013-02-04,13.585352897644043,38.099998474121094,2.5199999809265137,15.354065895080566,36.21881103515625,55.48734664916992,5.567127704620361,131.84527587890625,2.808685302734375
2013-02-05,14.062030792236328,38.5099983215332,2.5999999046325684,15.545805931091309,36.484275817871094,55.968318939208984,5.715078830718994,131.1983184814453,2.8733584880828857
2013-02-06,14.046979904174805,38.400001525878906,2.5999999046325684,15.62692928314209,35.52023696899414,55.464447021484375,5.7426042556762695,130.60064697265625,2.8502604961395264
2013-02-07,14.464651107788086,38.06999969482422,2.569999933242798,15.560555458068848,36.563453674316406,54.8765869140625,5.656586647033691,129.76898193359375,2.8387129306793213
2013-02-08,14.673483848571777,39.119998931884766,2.5899999141693115,15.604804039001465,36.6659049987793,55.66293716430664,5.804537773132324,131.0293426513672,2.8571910858154297
2013-02-11,14.826400756835938,38.63999938964844,2.6700000762939453,15.685925483703613,35.916099548339844,55.2735710144043,5.790775299072266,130.04190063476562,2.8895275592803955
2013-02-12,14.454769134521484,38.88999938964844,2.7699999809265137,15.46468448638916,35.67393112182617,56.18208312988281,5.883674621582031,129.9638671875,2.871049642562866
2013-02-13,14.427271842956543,38.810001373291016,2.75,15.590063095092773,35.57147216796875,55.26594543457031,5.852707862854004,129.99639892578125,2.8571910858154297
2013-02-14,14.414299011230469,38.61000061035156,2.75,15.479434967041016,35.47833251953125,54.975830078125,5.859591484069824,129.71054077148438,2.9403417110443115
2013-02-15,14.215651512145996,38.630001068115234,2.7100000381469727,15.479434967041016,35.79035568237305,55.4415397644043,5.777011871337891,130.5746307373047,2.9403417110443115
2013-02-19,14.210397720336914,38.9900016784668,2.819999933242798,15.82604694366455,36.4749641418457,56.082828521728516,5.811420440673828,130.1458282470703,2.901076316833496
2013-02-20,13.866252899169922,38.77000045776367,2.700000047683716,15.567933082580566,35.883506774902344,55.097991943359375,5.74604606628418,129.48963928222656,2.859498977661133
2013-02-21,13.78006649017334,38.34000015258789,2.5999999046325684,15.309821128845215,35.00795364379883,54.5101318359375,5.883674621582031,128.8529052734375,2.8387129306793213
2013-02-22,13.926802635192871,38.54999923706055,2.609999895095825,15.413064956665039,35.57147216796875,55.66293716430664,6.606232166290283,130.64608764648438,2.8918371200561523
2013-02-25,13.67935562133789,38.11000061035156,2.5299999713897705,15.236072540283203,35.1523323059082,54.36507797241211,6.561501502990723,128.32017517089844,2.841022253036499
2013-02-26,13.869964599609375,38.59000015258789,2.4600000381469727,15.199198722839355,35.32929611206055,54.02152633666992,6.809236526489258,129.37918090820312,2.8747191429138184
2013-02-27,13.734033584594727,39.599998474121094,2.5299999713897705,15.40569019317627,35.94404602050781,54.235286712646484,6.802355766296387,131.4517364501953,2.9281704425811768
2013-02-28,13.636104583740234,39.310001373291016,2.490000009536743,15.383563995361328,35.75310134887695,54.12841033935547,6.929662704467773,130.4771728515625,2.942113161087036
2013-03-01,13.298446655273438,39.83000183105469,2.4200000762939453,15.36143684387207,36.297996520996094,54.479591369628906,6.933106422424316,131.82850646972656,2.953733205795288
2013-03-04,12.976542472839355,40.459999084472656,2.4000000953674316,15.295066833496094,36.6006965637207,55.647666931152344,6.8711700439453125,133.30982971191406,2.942113161087036
2013-03-05,13.319141387939453,41.459999084472656,2.430000066757202,15.649055480957031,37.18285369873047,56.3729362487793,7.008799076080322,134.18038940429688,2.9746479988098145
2013-03-06,13.14985179901123,41.290000915527344,2.430000066757202,16.017789840698242,37.5833740234375,56.74703598022461,7.201483726501465,135.38233947753906,2.9723243713378906
2013-03-07,13.30184268951416,41.5,2.549999952316284,16.076786041259766,37.50419235229492,56.69358825683594,7.173954486846924,136.05801391601562,2.96535325050354
2013-03-08,13.33705997467041,41.5,2.559999942779541,16.098909378051758,37.4948844909668,56.82337188720703,7.225566387176514,136.68170166015625,2.9792966842651367
2013-03-11,13.52705192565918,41.47999954223633,2.5899999141693115,16.135786056518555,37.1549072265625,56.991336822509766,7.281657695770264,136.48680114746094,2.951408863067627
2013-03-12,13.23542594909668,41.400001525878906,2.609999895095825,16.003040313720703,36.80096435546875,56.53326416015625,7.409770965576172,136.7921600341797,2.960705041885376
2013-03-13,13.232952117919922,41.59000015258789,2.5999999046325684,15.914546966552734,36.88014221191406,56.91498947143555,7.382072448730469,137.77320861816406,2.960705041885376
2013-03-14,13.361156463623047,41.619998931884766,2.630000114440918,15.921916961669922,36.64262390136719,57.37306594848633,7.593287467956543,140.2030029296875,2.963029146194458
2013-03-15,13.705924034118652,41.380001068115234,2.5999999046325684,16.172658920288086,36.493595123291016,56.33477020263672,7.6798481941223145,139.63131713867188,2.9374656677246094
2013-03-18,14.0784912109375,41.060001373291016,2.6500000953674316,15.980915069580078,36.144309997558594,55.113258361816406,7.90491247177124,138.5203399658203,2.916550636291504
2013-03-19,14.04049301147461,40.75,2.6700000762939453,15.870299339294434,35.90678787231445,54.43378829956055,8.001860618591309,138.6697540283203,2.897958517074585
2013-03-20,13.96604061126709,42.459999084472656,2.75,15.980915069580078,36.144309997558594,55.395729064941406,7.936069965362549,139.72227478027344,2.9328174591064453
2013-03-21,13.98611831665039,42.18000030517578,2.640000104904175,15.368820190429688,35.45970153808594,54.975830078125,7.728322982788086,137.90309143066406,2.886338710784912
2013-03-22,14.2697172164917,42.970001220703125,2.5399999618530273,15.302444458007812,34.8822135925293,54.21238708496094,7.977624893188477,137.78619384765625,2.900282859802246
2013-03-25,14.321310997009277,42.4900016784668,2.509999990463257,15.37619400024414,34.64469528198242,53.52528762817383,7.998400688171387,136.91555786132812,2.884014368057251
2013-03-26,14.245931625366211,42.75,2.5399999618530273,15.37619400024414,34.751800537109375,54.197120666503906,8.18537712097168,137.9680938720703,2.9049301147460938
2013-03-27,13.96604061126709,42.65999984741211,2.549999952316284,15.36143684387207,34.56086730957031,54.5101318359375,8.164599418640137,137.01300048828125,2.939788818359375
2013-03-28,13.675028800964355,43.52000045776367,2.549999952316284,15.413064956665039,35.68324279785156,55.08271789550781,8.254627227783203,138.57879638671875,2.9816203117370605
2013-04-01,13.250251770019531,43.380001068115234,2.440000057220459,15.36143684387207,35.7391357421875,54.53303527832031,8.071112632751465,137.98110961914062,2.884014368057251
2013-04-02,13.277436256408691,43.849998474121094,2.390000104904175,15.649055480957031,35.562156677246094,54.5941162109375,7.6521501541137695,139.2674560546875,2.8538029193878174
2013-04-03,13.3454008102417,43.70000076293945,2.319999933242798,15.634302139282227,34.89152145385742,53.784854888916016,7.586360454559326,138.16297912597656,2.818943738937378
2013-04-04,13.213491439819336,44.209999084472656,2.3299999237060547,15.641737937927246,34.686614990234375,53.23517608642578,7.721398830413818,137.28587341308594,2.846831798553467
2013-04-05,13.073853492736816,43.380001068115234,2.2899999618530273,15.322068214416504,34.304725646972656,52.60151672363281,7.607137203216553,136.05154418945312,2.8956339359283447
2013-04-08,13.166842460632324,43.790000915527344,2.5899999141693115,15.292328834533691,34.73783874511719,51.9449462890625,7.593287467956543,135.9930419921875,2.888662815093994
2013-04-09,13.190631866455078,44.16999816894531,2.630000114440918,15.58969497680664,34.658668518066406,51.31892776489258,7.693698406219482,135.92808532714844,2.9351415634155273
2013-04-10,13.459708213806152,44.70000076293945,2.609999895095825,15.961416244506836,35.534217834472656,52.486995697021484,7.728322982788086,137.73419189453125,2.9816203117370605
2013-04-11,13.417693138122559,45.209999084472656,2.5199999809265137,16.124971389770508,36.1675910949707,52.77711486816406,7.229723930358887,138.33193969726562,2.9676764011383057
2013-04-12,13.27774715423584,45.029998779296875,2.4800000190734863,16.013458251953125,35.189579010009766,53.73905563354492,7.23664665222168,137.33139038085938,3.0420429706573486
2013-04-15,12.970361709594727,44.599998474121094,2.4000000953674316,15.649178504943848,34.02528381347656,52.64731979370117,7.160473346710205,135.95407104492188,2.9792966842651367
2013-04-16,13.167771339416504,45.279998779296875,2.440000057220459,15.730949401855469,33.82503890991211,54.28110122680664,7.281657695770264,137.73419189453125,3.011831521987915
2013-04-17,12.44363784790039,44.900001525878906,2.4000000953674316,15.336933135986328,33.042633056640625,52.731300354003906,7.094686031341553,136.22039794921875,2.9723243713378906
2013-04-18,12.111542701721191,44.459999084472656,2.509999990463257,15.299760818481445,32.8237419128418,51.40290451049805,6.9977335929870605,134.58323669433594,2.9142260551452637
2013-04-19,12.064584732055664,44.7400016784668,2.4700000286102295,15.210551261901855,31.580280303955078,51.28074645996094,6.772670745849609,123.44105529785156,2.9211981296539307
2013-04-22,12.316052436828613,44.529998779296875,2.4600000381469727,15.307197570800781,31.063323974609375,51.265480041503906,6.841921329498291,122.03120422363281,2.9258456230163574
2013-04-23,12.546513557434082,44.869998931884766,2.5299999713897705,15.545089721679688,30.26695442199707,51.77699661254883,6.8038330078125,124.48702239990234,3.0025362968444824
2013-04-24,12.525816917419434,44.66999816894531,2.609999895095825,15.158513069152832,28.841861724853516,51.65483474731445,6.8696208000183105,124.55198669433594,3.1047887802124023
2013-04-25,12.616022109985352,45.04999923706055,2.680000066757202,15.344368934631348,28.571744918823242,48.051368713378906,6.783058166503906,126.0073013305664,3.13035249710083
2013-04-26,12.888498306274414,44.90999984741211,2.640000104904175,15.366665840148926,28.855833053588867,47.1810417175293,6.9146342277526855,126.24122619628906,3.1164093017578125
2013-04-29,13.287632942199707,45.060001373291016,2.680000066757202,15.597132682800293,29.307579040527344,47.4482421875,7.098145484924316,129.38565063476562,3.1535913944244385
2013-04-30,13.678735733032227,45.08000183105469,2.819999933242798,15.55252742767334,30.178466796875,47.45587921142578,7.132774353027344,131.58815002441406,3.200071334838867
2013-05-01,13.57091999053955,44.709999084472656,3.2200000286102295,15.151080131530762,29.568378448486328,47.49405288696289,7.046209335327148,129.6975555419922,3.1721832752227783
2013-05-02,13.763383865356445,45.689998626708984,3.4100000858306885,15.411274909973145,29.964235305786133,47.898681640625,7.080833911895752,131.49069213867188,3.209367513656616
2013-05-03,13.901165008544922,47.0099983215332,3.5999999046325684,15.485613822937012,31.02141571044922,48.471256256103516,7.143158912658691,132.86805725097656,3.223310708999634
2013-05-06,14.232645988464355,46.4900016784668,3.609999895095825,15.47075080871582,30.574331283569336,48.99040985107422,7.1466217041015625,131.7440643310547,3.2140145301818848
2013-05-07,14.169313430786133,45.599998474121094,3.5399999618530273,15.151080131530762,30.21572494506836,48.95222854614258,7.098145484924316,132.29632568359375,3.1721832752227783
2013-05-08,14.329339981079102,45.31999969482422,3.8299999237060547,15.403839111328125,31.738624572753906,49.2957878112793,7.295511245727539,133.69313049316406,3.2302820682525635
2013-05-09,14.204328536987305,43.970001220703125,3.859999895095825,15.485613822937012,31.87833023071289,50.04397201538086,7.333600044250488,132.66183471679688,3.2326059341430664
2013-05-10,14.086158752441406,44.02000045776367,3.950000047683716,15.6863431930542,30.285579681396484,50.81504440307617,7.458249092102051,133.4647216796875,3.3790149688720703
2013-05-13,14.141199111938477,43.61000061035156,4.170000076293945,15.812731742858887,29.284292221069336,50.234825134277344,7.392461776733398,132.15924072265625,3.309295892715454
2013-05-14,13.802865028381348,44.040000915527344,4.260000228881836,15.812731742858887,29.056087493896484,50.234825134277344,7.451322555541992,132.6422576904297,3.3580989837646484
2013-05-15,13.336091995239258,45.06999969482422,4.380000114440918,15.768123626708984,30.010814666748047,49.75385284423828,7.260885238647461,132.71405029296875,3.416198492050171
2013-05-16,13.514280319213867,44.560001373291016,3.8299999237060547,17.760513305664062,29.44263458251953,51.02117919921875,7.39592170715332,133.60830688476562,3.399930477142334
2013-05-17,13.473233222961426,44.61000061035156,4.070000171661377,18.020708084106445,30.504467010498047,51.02881622314453,7.364760875701904,136.05604553222656,3.455705165863037
2013-05-20,13.773941993713379,44.290000915527344,4.099999904632568,17.80511474609375,30.0527286529541,50.532569885253906,7.333600044250488,135.5077667236328,3.448732852935791
2013-05-21,13.672256469726562,44.02000045776367,4.019999980926514,17.849721908569336,30.089981079101562,50.66999816894531,7.309360504150391,136.19314575195312,3.4849371910095215
2013-05-22,13.724808692932129,43.16999816894531,3.9600000381469727,17.351621627807617,30.341466903686523,49.17363357543945,7.350907325744629,135.1095733642578,3.363478183746338
2013-05-23,13.749377250671387,42.77000045776367,4.010000228881836,17.478008270263672,29.857126235961914,48.593414306640625,8.607800483703613,134.56781005859375,3.417201280593872
2013-05-24,13.842979431152344,42.43000030517578,4.050000190734863,17.492877960205078,29.69877815246582,48.42545700073242,8.38273811340332,134.28060913085938,3.39617919921875
2013-05-28,13.727607727050781,42.90999984741211,4.050000190734863,17.760513305664062,29.6848087310791,49.26525115966797,8.535090446472168,135.625244140625,3.393843650817871
2013-05-29,13.836756706237793,42.599998474121094,3.9800000190734863,17.931503295898438,29.936294555664062,49.04385757446289,8.73937702178955,135.7166290283203,3.372821569442749
2013-05-30,14.04293441772461,43.189998626708984,4.039999961853027,18.117355346679688,30.178466796875,49.86837387084961,8.746304512023926,136.65655517578125,3.417201280593872
2013-05-31,13.985405921936035,42.90999984741211,4.0,17.931503295898438,30.10860824584961,49.150733947753906,8.455451011657715,135.78189086914062,3.379828691482544
2013-06-03,14.016190528869629,43.459999084472656,3.9600000381469727,18.12479019165039,30.211071014404297,48.35675048828125,8.62165355682373,136.38894653320312,3.3751566410064697
2013-06-04,13.972343444824219,44.38999938964844,4.010000228881836,18.109920501708984,30.187780380249023,47.6467399597168,8.524704933166504,134.58740234375,3.379828691482544
2013-06-05,13.841731071472168,43.84000015258789,3.9100000858306885,18.08019256591797,29.750015258789062,47.97502517700195,8.375812530517578,132.3354034423828,3.3074207305908203
2013-06-06,13.634936332702637,43.56999969482422,3.940000057220459,18.25117301940918,30.43461036682129,47.952110290527344,8.396589279174805,133.02737426757812,3.328442335128784
2013-06-07,13.739110946655273,44.119998931884766,3.9100000858306885,18.206567764282227,31.007436752319336,48.5628776550293,8.590487480163574,134.6918487548828,3.3751566410064697
2013-06-10,13.648307800292969,44.09000015258789,4.059999942779541,18.109920501708984,29.857126235961914,48.3796501159668,8.529540061950684,133.82371520996094,3.372821569442749
2013-06-11,13.608192443847656,43.119998931884766,3.9600000381469727,17.894325256347656,30.006149291992188,47.93684768676758,8.442464828491211,133.14486694335938,3.3097565174102783
2013-06-12,13.439957618713379,42.720001220703125,3.9000000953674316,17.83485221862793,29.805891036987305,47.295555114746094,8.67581844329834,131.33026123046875,3.2817273139953613
2013-06-13,13.557195663452148,43.29999923706055,3.950000047683716,18.102493286132812,29.763978958129883,47.30319595336914,8.682784080505371,133.0077362060547,3.356470823287964
2013-06-14,13.373409271240234,42.84000015258789,3.940000057220459,17.909198760986328,29.330862045288086,46.74586486816406,8.616609573364258,131.98297119140625,3.351799964904785
2013-06-17,13.434050559997559,43.38999938964844,4.050000190734863,18.36268424987793,29.55440330505371,46.83747863769531,8.762889862060547,132.5312957763672,3.384500503540039
2013-06-18,13.426896095275879,43.36000061035156,4.090000152587891,18.4518985748291,29.82452392578125,47.486419677734375,8.86041259765625,133.72576904296875,3.363478183746338
2013-06-19,13.15417194366455,45.779998779296875,4.070000171661377,18.347822189331055,29.591665267944336,46.76114273071289,8.856925964355469,131.8132781982422,3.4662513732910156
2013-06-20,12.96261215209961,44.900001525878906,3.869999885559082,18.16939353942871,29.205120086669922,46.77641677856445,8.60964584350586,128.81727600097656,3.372821569442749
2013-06-21,12.858750343322754,44.77000045776367,4.0,18.199132919311523,29.01883316040039,45.797672271728516,8.411120414733887,127.58356475830078,3.3681490421295166
2013-06-24,12.517918586730957,43.599998474121094,4.050000190734863,17.88689422607422,28.73474884033203,44.692203521728516,8.16035270690918,126.3303451538086,3.29807710647583
2013-06-25,12.52071762084961,44.369998931884766,4.150000095367432,17.849721908569336,29.247034072875977,44.692203521728516,8.306636810302734,127.27023315429688,3.3214352130889893
2013-06-26,12.378914833068848,45.68000030517578,4.139999866485596,18.132219314575195,29.73603630065918,45.531986236572266,8.362360000610352,127.19194793701172,3.3027496337890625
2013-06-27,12.245509147644043,45.93000030517578,4.079999923706055,18.310651779174805,29.386749267578125,46.409950256347656,8.627058029174805,127.70757293701172,3.2723841667175293
2013-06-28,12.33102798461914,45.560001373291016,4.079999923706055,18.095050811767578,29.17251968383789,46.08168029785156,8.637506484985352,124.74412536621094,3.279391050338745
2013-07-01,12.725650787353516,46.2400016784668,4.099999904632568,18.222326278686523,29.83849334716797,46.71533966064453,8.682784080505371,124.85511016845703,3.2934062480926514
2013-07-02,13.013921737670898,46.029998779296875,3.9700000286102295,18.207355499267578,29.968894958496094,46.64662551879883,8.714133262634277,124.99871063232422,3.291069984436035
2013-07-03,13.0857572555542,46.41999816894531,4.059999942779541,18.40949058532715,30.15983772277832,47.25738525390625,8.769856452941895,126.1409683227539,3.3004140853881836
2013-07-05,12.980650901794434,47.0,4.070000171661377,18.394519805908203,30.392690658569336,48.37201690673828,8.909172058105469,127.23760986328125,3.3261055946350098
2013-07-08,12.906949996948242,46.630001068115234,4.0,18.439434051513672,30.769927978515625,48.33384323120117,8.766377449035645,127.27023315429688,3.3097565174102783
2013-07-09,13.13396167755127,47.2599983215332,4.050000190734863,18.836231231689453,30.993465423583984,48.9827766418457,8.870858192443848,124.86817169189453,3.3261055946350098
2013-07-10,13.083582878112793,47.25,3.9800000190734863,19.023391723632812,32.45582580566406,49.84547424316406,9.031070709228516,125.48828887939453,3.370485544204712
2013-07-11,13.287579536437988,47.9900016784668,4.449999809265137,19.36777114868164,33.08919906616211,51.00591278076172,9.1878023147583,125.8472900390625,3.417201280593872
2013-07-12,13.263323783874512,48.38999938964844,4.320000171661377,19.420175552368164,33.26616668701172,51.46398162841797,9.121625900268555,125.37079620361328,3.419536590576172
