Date,BAC,C,GS,JPM,MA,MS,SCHW,V,WFC
2013-01-30,9.726356506347656,34.78739929199219,138.39773559570312,35.955440521240234,48.667972564697266,18.512229919433594,14.773726463317871,36.140586853027344,26.435609817504883
2013-01-31,9.675076484680176,34.96990203857422,139.06549072265625,35.89439392089844,48.894325256347656,18.407499313354492,14.7916259765625,36.81672668457031,26.329774856567383
2013-02-01,10.008407592773438,35.683231353759766,140.98416137695312,36.504722595214844,48.92355728149414,18.98072052001953,14.988483428955078,36.96828079223633,26.556564331054688
2013-02-04,9.811826705932617,35.0113525390625,138.74574279785156,36.375030517578125,48.50008010864258,18.472089767456055,14.666341781616211,36.5229606628418,26.276853561401367
2013-02-05,10.153702735900879,35.600284576416016,141.50144958496094,37.22185134887695,49.11030960083008,18.891910552978516,14.898999214172363,37.19443130493164,26.344898223876953
2013-02-06,10.19643783569336,35.708106994628906,142.131591796875,37.08452606201172,49.38005447387695,18.883838653564453,15.078612327575684,37.49520492553711,26.435609817504883
2013-02-07,10.11951732635498,35.558807373046875,141.32275390625,36.79462814331055,49.002777099609375,18.649707794189453,15.366002082824707,36.61856460571289,26.20125961303711
2013-02-08,10.051141738891602,35.40121841430664,142.5830535888672,37.09978103637695,49.466827392578125,18.82732582092285,15.168427467346191,36.79109191894531,26.36757469177246
2013-02-11,10.13660717010498,35.79104995727539,143.18499755859375,37.12267303466797,49.12540054321289,18.795032501220703,15.024726867675781,36.44834899902344,26.654829025268555
2013-02-12,10.469937324523926,36.786399841308594,144.94375610351562,37.48885726928711,49.01127243041992,19.077600479125977,15.141478538513184,36.55794143676758,26.843814849853516
2013-02-13,10.40156364440918,36.496097564697266,145.32936096191406,37.13793182373047,48.97072219848633,19.077600479125977,15.195365905761719,36.16074752807617,26.556564331054688
2013-02-14,10.367374420166016,36.76152801513672,146.65550231933594,37.54990005493164,49.248958587646484,19.239070892333984,15.195365905761719,36.44345474243164,26.617034912109375
2013-02-15,10.281905174255371,36.363380432128906,145.77146911621094,37.2905158996582,49.34044647216797,19.271364212036133,15.177406311035156,36.913063049316406,26.579235076904297
2013-02-19,10.418655395507812,36.91081619262695,149.2136993408203,37.7253532409668,49.31497573852539,19.634674072265625,15.35702133178711,36.82428741455078,26.564117431640625
2013-02-20,10.08532428741455,35.849124908447266,145.95013427734375,37.08452606201172,48.37651824951172,18.908058166503906,14.988808631896973,36.3126106262207,26.53388023376465
2013-02-21,9.760544776916504,35.127506256103516,141.90589904785156,36.80988311767578,49.00656509399414,18.43172264099121,14.701425552368164,36.784568786621094,26.806026458740234
2013-02-22,9.77763843536377,35.492454528808594,144.92494201660156,37.313392639160156,49.406463623046875,19.037227630615234,15.024726867675781,37.249507904052734,27.078163146972656
2013-02-25,9.427223205566406,34.132137298583984,138.8679962158203,36.39028549194336,48.18693923950195,17.785846710205078,14.65652084350586,36.42241668701172,26.29953956604004
2013-02-26,9.512685775756836,34.248260498046875,139.19717407226562,36.31399917602539,48.07376480102539,18.116865158081055,14.557734489440918,36.87569046020508,26.269296646118164
2013-02-27,9.666668891906738,34.96990203857422,142.6300811767578,37.595664978027344,48.5915641784668,18.488239288330078,14.737349510192871,37.35231399536133,26.556564331054688
2013-02-28,9.60678768157959,34.812294006347656,140.85247802734375,37.321014404296875,48.839622497558594,18.20566749572754,14.584676742553711,37.064937591552734,26.518760681152344
2013-03-01,9.70089054107666,34.92842102050781,141.57667541503906,37.313392639160156,48.884891510009766,18.108789443969727,14.728364944458008,36.93409729003906,26.75310516357422
2013-03-04,9.760769844055176,35.61687469482422,143.12857055664062,37.458343505859375,49.17820739746094,18.24603271484375,15.069632530212402,37.265869140625,27.10083770751953
2013-03-05,9.880532264709473,36.164306640625,143.8621368408203,37.755889892578125,49.71488952636719,18.359058380126953,15.249248504638672,37.4504508972168,27.123523712158203
2013-03-06,10.197052955627441,36.977176666259766,144.96258544921875,38.1678352355957,49.760154724121094,18.496313095092773,15.581533432006836,37.63035583496094,27.25203514099121
2013-03-07,10.487906455993652,37.325557708740234,147.30445861816406,38.62559509277344,49.67432403564453,18.746585845947266,15.78808879852295,37.50184631347656,27.53173828125
2013-03-08,10.325371742248535,38.719032287597656,143.88096618652344,38.29753875732422,49.9157829284668,18.59319305419922,15.859938621520996,37.53922653198242,27.59221649169922
2013-03-11,10.393807411193848,39.48213195800781,144.18194580078125,38.51115417480469,50.07236099243164,18.649707794189453,15.904839515686035,37.65839767456055,28.06846809387207
2013-03-12,10.2740478515625,38.942996978759766,142.8181915283203,38.35856628417969,49.34327697753906,18.30255126953125,15.931782722473145,37.335960388183594,27.713165283203125
