Date,ALTR.LS,EDPR.LS,GALP.LS,JMT.LS,NOS.LS,NVG.LS,SEM.LS,SON.LS
2018-02-22,3.3770577907562256,6.919215679168701,11.497881889343262,14.73245906829834,3.2600910663604736,3.296908140182495,15.768237113952637,0.9159178137779236
2018-02-23,3.3734912872314453,6.9289069175720215,11.552337646484375,14.825139999389648,3.3084754943847656,3.228253126144409,15.987239837646484,0.9250617623329163
2018-02-26,3.3734912872314453,6.9289069175720215,11.65735912322998,14.643986701965332,3.288860321044922,3.2691538333892822,16.593711853027344,0.9227758646011353
2018-02-27,3.3306987285614014,6.9289069175720215,11.560117721557617,14.551305770874023,3.295398712158203,3.2633111476898193,16.408401489257812,0.9105839729309082
2018-02-28,3.3342652320861816,6.953134059906006,11.567896842956543,14.374360084533691,3.288860321044922,3.2530860900878906,16.20624542236328,0.9174417853355408
2018-03-01,3.266509532928467,6.9289069175720215,11.33062744140625,12.97568416595459,3.2627055644989014,3.1975772380828857,15.886164665222168,0.9136319160461426
2018-03-02,3.1737921237945557,6.8659162521362305,11.40842056274414,12.777679443359375,3.1410903930664062,3.1391475200653076,15.465004920959473,0.8694361448287964
2018-03-05,3.270076036453247,6.9434428215026855,11.517330169677734,12.971471786499023,3.1920905113220215,3.165440797805786,15.380770683288574,0.8732461333274841
2018-03-06,3.3306987285614014,6.96282434463501,11.536779403686523,12.701847076416016,3.2090907096862793,3.2355566024780273,15.73454475402832,0.8747701048851013
2018-03-07,3.280773639678955,6.96282434463501,11.381194114685059,12.735548973083496,3.227398157119751,3.2574682235717773,15.936701774597168,0.8808661103248596
2018-03-08,3.409151792526245,7.142103672027588,11.447318077087402,12.604950904846191,3.2613985538482666,3.3290445804595947,16.088319778442383,0.8762940764427185
2018-03-09,3.391322135925293,7.176021575927734,11.739043235778809,12.899853706359863,3.3248214721679688,3.289604902267456,16.256784439086914,0.8762940764427185
2018-03-12,3.4590768814086914,7.171175956726074,11.723484992980957,12.929343223571777,3.334629535675049,3.3042123317718506,16.18939781188965,0.8732461333274841
2018-03-13,3.4626429080963135,7.214784622192383,11.731264114379883,12.811382293701172,3.1685519218444824,3.3509554862976074,16.071474075317383,0.862578272819519
2018-03-14,3.484039545059204,7.311692237854004,11.75460147857666,12.735548973083496,3.203859806060791,3.3567991256713867,16.071474075317383,0.856482207775116
2018-03-15,3.494737386703491,7.331073760986328,11.742932319641113,12.781891822814941,3.201244354248047,3.348034381866455,16.18939781188965,0.9037260413169861
2018-03-16,3.6587765216827393,7.384372711181641,12.04632568359375,12.61759090423584,3.155475378036499,3.4020817279815674,16.307323455810547,0.887723982334137
2018-03-19,3.623115062713623,7.239011287689209,11.902410507202148,12.512267112731934,3.112321138381958,3.4575910568237305,16.273632049560547,0.887723982334137
2018-03-20,3.6373798847198486,7.418291091918945,12.030768394470215,12.588099479675293,3.077012777328491,3.4824230670928955,16.223093032836914,0.8922958970069885
2018-03-21,3.7229650020599365,7.423135757446289,12.128010749816895,12.482775688171387,3.1018593311309814,3.5218634605407715,16.17255210876465,0.8900099396705627
2018-03-22,3.701569080352783,7.4425177574157715,11.921857833862305,12.360603332519531,3.091397762298584,3.4941091537475586,15.987239837646484,0.856482207775116
2018-03-23,3.737229585647583,7.394063472747803,11.78571891784668,12.145747184753418,3.1214747428894043,3.461972713470459,16.00408935546875,0.852672278881073
2018-03-26,3.7942864894866943,7.384372711181641,11.71181583404541,11.989870071411133,3.1044747829437256,3.4473652839660645,15.599775314331055,0.8481003046035767
2018-03-27,3.865607738494873,7.4425177574157715,11.879071235656738,12.238429069519043,3.1031670570373535,3.5350100994110107,15.768237113952637,0.850386381149292
2018-03-28,3.829946994781494,7.660560131072998,11.78571891784668,12.200512886047363,3.1057825088500977,3.48388409614563,15.363926887512207,0.8313363194465637
2018-03-29,3.865607738494873,7.713859558105469,11.90630054473877,12.47435188293457,3.1319360733032227,3.49703049659729,15.599775314331055,0.8343844413757324
